TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,"TimeOfCommand [UTC]",ContainerID,Image,ImageTag,Repository,Name,LogEntry,LogEntrySource,Type,"_ResourceId",ContainerName,PodName,PodNamespace,LogMessage,LogSource,KubernetesMetadata,LogLevel
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.414 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.414 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","SELECT OBJECT_ID(N'[__EFMigrationsHistory]');",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.414 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (1ms) [Parameters=[], CommandType='Text', CommandTimeout='30']",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.413 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.413 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","SELECT 1",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.413 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (1ms) [Parameters=[], CommandType='Text', CommandTimeout='30']",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","END;",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","    );",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","        CONSTRAINT [PK___EFMigrationsHistory] PRIMARY KEY ([MigrationId])",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","        [ProductVersion] nvarchar(32) NOT NULL,",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","        [MigrationId] nvarchar(150) NOT NULL,",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","    CREATE TABLE [__EFMigrationsHistory] (",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",BEGIN,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","IF OBJECT_ID(N'[__EFMigrationsHistory]') IS NULL",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.384 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (6ms) [Parameters=[], CommandType='Text', CommandTimeout='30']",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.348 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.32 spid23s     The default language (LCID 0) has been set for engine and full-text services.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.303 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.28 spid13s     Recovery is complete. This is an informational message only. No user action is required.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.281 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.281 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","SELECT @result",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.281 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","EXEC @result = sp_getapplock @Resource = '__EFMigrationsLock', @LockOwner = 'Session', @LockMode = 'Exclusive';",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.281 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","DECLARE @result int;",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.281 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (20ms) [Parameters=[], CommandType='Text', CommandTimeout='30']",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.258 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.258 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Migrations] Acquiring an exclusive lock for migration application. See https://aka.ms/efcore-docs-migrations-lock for more information if this takes too long.",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.245 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.245 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","SELECT 1",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.245 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (22ms) [Parameters=[], CommandType='Text', CommandTimeout='30']",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.207 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.19 spid35s     Parallel redo is shutdown for database 'Database' with worker pool size [1].",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.195 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.195 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","END;",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.195 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","    ALTER DATABASE [Database] SET READ_COMMITTED_SNAPSHOT ON;",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.195 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",BEGIN,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.195 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","IF SERVERPROPERTY('EngineEdition') <> 5",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.195 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:26] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (378ms) [Parameters=[], CommandType='Text', CommandTimeout='60']",stdout,,info
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.135 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.12 spid49s     Database 'msdb' running the upgrade step from version 956 to version 957.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.129 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.11 spid57      Parallel redo is started for database 'Database' with worker pool size [1].",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.084 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.07 spid49s     Database 'msdb' running the upgrade step from version 955 to version 956.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.056 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.01 spid49s     Database 'msdb' running the upgrade step from version 954 to version 955.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.028 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:26.01 spid57      RemoveStaleDbEntries: Cleanup of stale DB entries skipped because master db is not memory optimized. DbId: 5.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.028 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:25.99 spid57      RemoveStaleDbEntries: Cleanup of stale DB entries called for database ID: [5]",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.007 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:25.99 spid57      Starting up database 'Database'.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:26.007 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:25.96 spid57      [5]. Feature Status: PVS: 0. CTR: 0. ConcurrentPFSUpdate: 1. ConcurrentGAMUpdate: 1. ConcurrentSGAMUpdate: 1, CleanupUnderUserTransaction: 0. TranLevelPVS: 0",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.932 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","RecoveryUnit::Shutdown. IsOnline: 02025-08-17 13:35:25.91 spid49s     Database 'msdb' running the upgrade step from version 953 to version 954.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.858 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:25.84 spid49s     Database 'msdb' running the upgrade step from version 952 to version 953.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.833 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:25.82 spid49s     Database 'msdb' running the upgrade step from version 951 to version 952.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.820 PM","aks-system-27142344-vmss000001",,efee5cd5aa4b07896f32248a4c6f5355a9c307c3210cc3f404ae6975275c2319,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster",mssql,"helm-deploy-7bf78449b7-pkp9c","deploy-dev","2025-08-17 13:35:25.81 spid57      Setting database option READ_COMMITTED_SNAPSHOT to ON for database 'Database'.",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.815 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev",,stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.815 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","CREATE DATABASE [Database];",stdout,,unknown
"748338be-5ed6-4517-916e-0e813b919b89",,"8/17/2025, 1:35:25.815 PM","aks-system-27142344-vmss000001",,c24a00d9849c0f07aac8cf1f5c3ba3572140d07be7a86f86d15c920525539411,,,,,,,ContainerLogV2,"/subscriptions/6b4c6964-00b1-443b-b777-d2bfc4833a31/resourcegroups/abb-devops/providers/microsoft.containerservice/managedclusters/abb-aks-cluster","dotnet-sample-app","helm-deploy-7bf78449b7-pkp9c","deploy-dev","[13:35:25] [INFORMATION] [Microsoft.EntityFrameworkCore.Database.Command] Executed DbCommand (606ms) [Parameters=[], CommandType='Text', CommandTimeout='60']",stdout,,info
